date,month,time,carbon_monoxide,tin_oxide,hydrocarbons,benzene,titania,nitrous_oxide,tungsten_oxide,nitrous_dioxide,indium_oxide,temperature,relative_humidity,absolute_humidity
29/01/2005,,0,1.1,-200,-200,-200.0,-200,136,-200,105,-200,-200,-200,-200
29/01/2005,,1,1.0,-200,-200,-200.0,-200,107,-200,85,-200,-200,-200,-200
29/01/2005,,2,0.7,793,-200,0.8,480,70,1306,60,376,1.9,49.7,0.3528
29/01/2005,,3,0.6,790,-200,0.6,455,-200,1376,-200,336,1.6,52.9,0.3692
29/01/2005,,4,0.5,776,-200,0.5,445,37,1460,34,330,1.4,53.8,0.3687
29/01/2005,,5,0.5,766,-200,0.5,448,33,1494,31,321,1.0,54.7,0.3657
29/01/2005,,6,0.4,774,-200,0.6,458,43,1473,37,334,1.4,52.3,0.3591
29/01/2005,,7,0.5,801,-200,0.9,494,73,1324,58,395,1.6,51.0,0.3561
29/01/2005,,8,0.8,847,-200,2.0,586,125,1163,92,473,1.4,53.1,0.3642
29/01/2005,,9,1.1,874,-200,2.8,641,154,1022,110,553,1.7,54.1,0.3785
29/01/2005,,10,1.1,879,-200,2.8,642,140,1027,101,545,2.5,51.0,0.3778
29/01/2005,,11,1.1,888,-200,3.0,652,150,1025,96,547,2.9,48.7,0.3706
29/01/2005,,12,1.1,873,-200,2.4,610,139,1051,102,527,3.6,45.8,0.3674
29/01/2005,,13,1.1,877,-200,2.5,618,135,1027,96,505,3.1,48.1,0.3722
29/01/2005,,14,1.2,893,-200,3.0,653,152,987,102,550,3.4,46.6,0.3668
29/01/2005,,15,1.0,866,-200,2.2,602,121,1071,88,465,3.7,45.8,0.3697
29/01/2005,,16,1.2,873,-200,2.6,629,122,1049,87,467,4.4,43.7,0.3688
29/01/2005,,17,1.3,911,-200,3.4,676,167,998,115,555,4.0,44.9,0.3689
29/01/2005,,18,1.4,908,-200,3.0,653,165,980,118,551,3.3,46.8,0.3671
29/01/2005,,19,1.3,907,-200,3.1,657,190,981,134,569,3.1,48.1,0.3707
29/01/2005,,20,1.4,925,-200,3.4,678,176,960,125,594,2.8,49.0,0.3700
29/01/2005,,21,1.5,920,-200,2.9,649,196,983,140,598,3.1,47.4,0.3661
29/01/2005,,22,1.0,865,-200,1.7,561,103,1102,83,434,2.9,49.0,0.3725
29/01/2005,,23,1.0,867,-200,1.6,553,91,1136,73,412,2.8,49.1,0.3726
30/01/2005,,0,1.1,900,-200,2.3,604,119,1051,92,469,2.9,49.7,0.3782
30/01/2005,,1,1.3,901,-200,2.2,599,147,1023,109,515,3.8,46.5,0.3762
30/01/2005,,2,1.0,863,-200,1.7,560,101,1107,82,430,3.2,46.9,0.3658
30/01/2005,,3,1.1,884,-200,2.2,599,-200,1065,-200,503,3.1,45.2,0.3504
30/01/2005,,4,-200.0,873,-200,1.8,565,102,1097,83,494,3.1,44.8,0.3473
30/01/2005,,5,0.6,806,-200,0.6,459,55,1322,50,368,3.1,44.4,0.3420
30/01/2005,,6,0.5,801,-200,0.6,454,51,1374,44,348,3.0,43.4,0.3337
30/01/2005,,7,0.4,790,-200,0.4,431,53,1439,49,354,2.8,43.8,0.3308
30/01/2005,,8,0.5,805,-200,0.7,465,74,1358,62,382,2.7,43.2,0.3259
30/01/2005,,9,0.7,843,-200,1.2,520,113,1202,85,450,3.3,42.3,0.3299
30/01/2005,,10,0.8,849,-200,1.4,537,107,1148,82,460,4.6,39.0,0.3330
30/01/2005,,11,0.8,872,-200,2.0,583,101,1126,77,441,5.6,37.5,0.3426
30/01/2005,,12,1.0,890,-200,2.0,585,129,1097,92,454,7.2,34.2,0.3488
30/01/2005,,13,0.9,874,-200,1.6,552,126,1128,95,415,6.9,35.6,0.3561
30/01/2005,,14,0.9,863,-200,1.6,553,132,1133,95,419,8.2,30.1,0.3281
30/01/2005,,15,0.9,840,-200,1.8,566,101,1176,76,368,7.6,27.9,0.2927
30/01/2005,,16,1.0,845,-200,1.8,569,128,1151,95,397,7.9,25.9,0.2774
30/01/2005,,17,1.0,888,-200,2.6,625,170,1062,118,510,7.8,28.3,0.3017
30/01/2005,,18,1.1,845,-200,2.0,582,174,1120,123,473,6.3,28.8,0.2772
30/01/2005,,19,1.2,880,-200,2.8,641,215,1077,140,537,5.4,30.1,0.2726
30/01/2005,,20,1.6,917,-200,3.9,708,248,972,163,670,5.0,31.1,0.2730
30/01/2005,,21,1.7,927,-200,4.1,715,247,965,164,711,4.6,33.8,0.2898
30/01/2005,,22,1.1,868,-200,2.4,615,154,1095,120,551,4.3,36.6,0.3064
30/01/2005,,23,1.3,932,-200,3.5,685,186,996,130,670,4.0,39.0,0.3203
31/01/2005,,0,1.7,971,-200,4.6,741,231,901,145,771,2.9,42.8,0.3276
31/01/2005,,1,1.5,891,-200,3.0,650,174,987,126,586,3.4,38.9,0.3076
31/01/2005,,2,0.8,806,-200,1.0,495,68,1282,61,355,4.0,36.4,0.2982
31/01/2005,,3,0.5,787,-200,0.5,446,-200,1395,-200,310,4.0,36.4,0.2989
31/01/2005,,4,0.4,791,-200,0.4,435,39,1486,37,292,3.7,37.7,0.3024
31/01/2005,,5,0.4,787,-200,0.3,415,39,1474,37,293,3.4,38.9,0.3075
31/01/2005,,6,0.4,814,-200,0.6,449,54,1363,50,328,3.7,37.5,0.3012
31/01/2005,,7,0.7,844,-200,1.4,538,158,1164,109,479,3.7,35.2,0.2833
31/01/2005,,8,1.8,1049,-200,7.1,863,350,826,198,979,3.7,33.9,0.2732
31/01/2005,,9,-200.0,1201,-200,14.0,1116,-200,617,-200,1469,4.4,38.8,0.3280
31/01/2005,,10,3.5,1293,-200,15.1,1153,584,602,283,1667,6.6,34.4,0.3359
31/01/2005,,11,2.8,1121,-200,12.5,1066,478,683,256,1378,10.0,22.4,0.2753
31/01/2005,,12,3.1,1112,-200,12.8,1078,563,683,261,1426,11.9,18.6,0.2581
31/01/2005,,13,2.5,1060,-200,11.9,1048,414,707,181,1246,12.5,17.2,0.2477
31/01/2005,,14,2.7,1056,-200,11.7,1040,398,711,194,1187,13.2,17.3,0.2606
31/01/2005,,15,2.9,1131,-200,14.7,1139,451,643,214,1363,13.5,18.7,0.2872
31/01/2005,,16,3.2,1162,-200,15.7,1170,503,618,204,1425,14.1,18.2,0.2908
31/01/2005,,17,4.1,1283,-200,21.1,1328,640,552,228,1722,13.0,20.3,0.3030
31/01/2005,,18,6.1,1414,-200,27.4,1490,843,488,270,2051,10.4,24.7,0.3116
31/01/2005,,19,6.8,1486,-200,30.8,1570,954,455,285,2179,8.6,29.8,0.3344
31/01/2005,,20,6.8,1523,-200,29.2,1533,984,456,282,2214,7.3,36.8,0.3771
31/01/2005,,21,3.7,1283,-200,15.0,1149,586,587,235,1799,6.3,39.4,0.3795
31/01/2005,,22,2.1,1109,-200,7.1,863,360,737,208,1527,5.4,43.5,0.3922
31/01/2005,,23,1.4,1055,-200,5.4,782,231,798,161,1377,5.1,45.6,0.4056
01/02/2005,1,0,1.3,1038,-200,4.8,756,200,813,146,1317,4.2,49.4,0.4120
01/02/2005,1,1,1.1,996,-200,3.8,698,153,871,123,1228,4.1,50.1,0.4150
01/02/2005,1,2,1.0,995,-200,3.5,680,135,879,109,1201,4.1,51.5,0.4263
01/02/2005,1,3,0.9,1000,-200,3.3,670,-200,868,-200,1158,3.7,57.5,0.4621
01/02/2005,1,4,0.8,1042,-200,3.6,688,196,814,115,1204,2.5,64.8,0.4807
01/02/2005,1,5,0.9,1042,-200,3.8,701,208,795,114,1216,1.8,68.9,0.4878
01/02/2005,1,6,1.1,1024,-200,4.2,724,241,814,122,1198,2.0,64.9,0.4661
01/02/2005,1,7,1.6,1147,-200,7.7,886,417,702,149,1381,2.2,65.3,0.4730
01/02/2005,1,8,3.7,1496,-200,20.0,1298,896,492,187,1873,3.1,64.0,0.4938
01/02/2005,1,9,4.8,1541,-200,22.1,1353,966,449,198,2112,3.7,61.7,0.4967
01/02/2005,1,10,4.1,1491,-200,17.2,1215,878,503,196,2038,4.4,58.8,0.4979
01/02/2005,1,11,4.5,1533,-200,21.4,1334,985,466,218,2118,5.8,54.1,0.5020
01/02/2005,1,12,4.5,1507,-200,19.8,1292,1017,479,227,2110,7.3,50.8,0.5226
01/02/2005,1,13,3.7,1451,-200,18.8,1264,683,497,181,1965,9.5,47.2,0.5589
01/02/2005,1,14,4.2,1432,-200,18.8,1264,660,487,179,1888,11.8,44.4,0.6118
01/02/2005,1,15,3.3,1408,-200,16.7,1202,492,506,151,1774,12.7,45.5,0.6648
01/02/2005,1,16,3.2,1377,-200,14.4,1129,497,540,162,1626,13.5,44.8,0.6898
01/02/2005,1,17,3.6,1454,-200,16.3,1190,562,508,165,1761,12.3,48.9,0.6967
01/02/2005,1,18,3.5,1268,-200,14.4,1128,539,573,173,1533,10.8,40.3,0.5201
01/02/2005,1,19,4.1,1259,-200,17.0,1211,502,559,188,1531,9.4,36.7,0.4324
01/02/2005,1,20,4.0,1261,-200,14.8,1143,452,595,186,1477,8.3,39.5,0.4318
01/02/2005,1,21,3.3,1133,-200,9.8,971,357,683,172,1332,7.8,41.3,0.4389
01/02/2005,1,22,3.0,1054,-200,6.1,818,289,777,150,1210,7.3,43.8,0.4505
01/02/2005,1,23,2.6,1055,-200,5.4,783,221,805,137,1167,6.7,47.6,0.4688
02/02/2005,2,0,2.6,1059,-200,4.7,747,204,820,133,1133,6.6,51.2,0.5007
02/02/2005,2,1,2.6,1063,-200,5.1,769,183,807,122,1109,6.4,52.6,0.5074
02/02/2005,2,2,2.9,1135,-200,6.9,854,222,722,130,1218,5.3,57.8,0.5177
02/02/2005,2,3,2.9,1126,-200,7.3,869,-200,680,-200,1222,3.4,66.7,0.5281
02/02/2005,2,4,2.5,1058,-200,4.8,753,210,764,121,1149,3.3,66.8,0.5215
02/02/2005,2,5,2.0,1040,-200,3.6,688,185,846,115,1090,3.7,62.9,0.5059
02/02/2005,2,6,2.2,1069,-200,4.5,737,257,792,125,1114,2.6,67.5,0.5034
02/02/2005,2,7,2.4,1042,-200,5.2,771,297,795,136,1089,3.5,60.9,0.4857
02/02/2005,2,8,4.0,1322,-200,15.1,1151,573,566,174,1446,2.7,63.4,0.4787
02/02/2005,2,9,6.7,1549,-200,27.3,1485,883,422,224,1930,2.8,64.2,0.4859
02/02/2005,2,10,5.6,1416,-200,19.6,1285,824,501,230,1809,5.8,53.1,0.4942
02/02/2005,2,11,4.3,1337,-200,14.8,1143,693,560,205,1769,9.7,40.1,0.4832
02/02/2005,2,12,4.0,1281,-200,14.5,1132,714,577,204,1696,12.7,30.0,0.4398
02/02/2005,2,13,2.6,1037,-200,10.1,981,388,721,139,1086,13.7,20.7,0.3221
02/02/2005,2,14,2.2,1028,-200,10.1,983,337,728,133,1048,13.7,19.9,0.3114
02/02/2005,2,15,1.9,984,-200,8.3,913,326,762,127,990,14.1,18.1,0.2884
02/02/2005,2,16,1.8,1010,-200,9.0,940,329,759,124,1027,14.5,18.0,0.2956
02/02/2005,2,17,3.1,1113,-200,13.4,1096,465,645,158,1359,13.2,20.4,0.3074
02/02/2005,2,18,4.8,1253,-200,19.5,1284,612,536,171,1618,10.5,25.1,0.3194
02/02/2005,2,19,5.8,1400,-200,27.8,1499,759,461,193,1869,8.9,31.4,0.3597
02/02/2005,2,20,5.9,1470,-200,31.4,1584,771,436,195,2033,8.2,36.2,0.3953
02/02/2005,2,21,4.1,1281,-200,15.6,1168,655,571,212,1756,6.7,39.6,0.3906
02/02/2005,2,22,1.8,1084,-200,7.0,855,332,748,193,1446,5.8,42.0,0.3904
02/02/2005,2,23,1.7,1097,-200,7.8,892,287,719,167,1423,4.9,45.9,0.3999
03/02/2005,3,0,1.7,1032,-200,5.6,791,242,793,156,1278,4.5,47.9,0.4079
03/02/2005,3,1,1.5,1046,-200,6.0,812,242,782,153,1265,3.9,51.6,0.4226
03/02/2005,3,2,1.1,975,-200,3.9,707,192,860,128,1107,3.4,54.7,0.4323
03/02/2005,3,3,0.9,932,-200,2.8,642,-200,950,-200,1014,3.3,56.1,0.4379
03/02/2005,3,4,-200.0,926,-200,2.6,623,134,954,96,1011,2.0,60.8,0.4337
03/02/2005,3,5,0.3,932,-200,2.9,645,142,916,105,1006,1.2,63.7,0.4327
03/02/2005,3,6,0.4,937,-200,2.8,640,194,923,130,1010,2.1,60.3,0.4368
03/02/2005,3,7,0.6,996,-200,4.2,724,216,861,134,1067,1.3,63.1,0.4322
03/02/2005,3,8,3.0,1382,-200,16.7,1202,728,534,275,1630,1.3,64.8,0.4410
03/02/2005,3,9,5.6,1544,-200,29.1,1530,975,416,309,2030,2.1,62.2,0.4491
03/02/2005,3,10,4.9,1429,-200,20.7,1317,947,495,322,1916,5.1,50.8,0.4499
03/02/2005,3,11,3.5,1312,-200,15.5,1164,790,570,333,1761,8.5,39.7,0.4425
03/02/2005,3,12,2.2,1205,-200,10.3,989,551,643,235,1597,11.5,33.0,0.4476
03/02/2005,3,13,2.7,1322,-200,13.8,1110,565,568,241,1776,12.2,34.3,0.4864
03/02/2005,3,14,2.7,1301,-200,12.7,1074,532,574,214,1636,13.5,35.0,0.5396
03/02/2005,3,15,2.1,1280,-200,11.4,1030,459,597,174,1480,14.9,34.9,0.5869
03/02/2005,3,16,2.0,1256,-200,10.2,986,407,612,157,1413,15.7,34.5,0.6111
03/02/2005,3,17,2.4,1358,-200,14.3,1128,434,545,170,1611,14.7,37.2,0.6180
03/02/2005,3,18,6.7,1713,-200,32.4,1605,980,383,212,2186,12.2,44.8,0.6342
03/02/2005,3,19,6.4,1655,-200,29.0,1527,966,393,249,2203,10.3,52.4,0.6578
03/02/2005,3,20,3.9,1444,-200,17.6,1227,646,485,231,1891,9.3,55.5,0.6503
03/02/2005,3,21,2.7,1314,-200,12.6,1069,471,571,216,1662,8.3,57.6,0.6304
03/02/2005,3,22,3.0,1368,-200,15.5,1164,528,524,217,1674,6.3,65.1,0.6237
03/02/2005,3,23,2.1,1195,-200,9.1,943,378,645,203,1462,6.5,63.1,0.6132
04/02/2005,4,0,1.2,1083,-200,6.4,828,235,734,161,1273,6.0,62.7,0.5890
04/02/2005,4,1,1.2,1055,-200,5.1,771,217,781,147,1174,5.1,65.4,0.5797
04/02/2005,4,2,0.7,973,-200,3.3,672,141,887,111,1031,4.7,64.6,0.5568
04/02/2005,4,3,0.9,1039,-200,5.3,777,-200,778,-200,1082,2.9,72.2,0.5523
04/02/2005,4,4,0.8,949,-200,3.1,657,158,895,115,991,5.0,63.5,0.5575
04/02/2005,4,5,0.4,920,-200,2.2,601,87,974,80,925,3.9,65.5,0.5367
04/02/2005,4,6,0.7,989,-200,3.9,703,194,843,122,1017,1.8,74.5,0.5271
04/02/2005,4,7,1.4,1100,-200,6.9,854,401,714,186,1187,1.8,73.7,0.5198
04/02/2005,4,8,4.0,1411,-200,19.7,1288,887,492,306,1638,2.3,70.9,0.5182
04/02/2005,4,9,3.9,1328,-200,20.1,1300,654,499,301,1672,4.4,61.1,0.5176
04/02/2005,4,10,3.1,1308,-200,16.3,1189,566,534,274,1656,7.7,49.8,0.5267
04/02/2005,4,11,3.2,1280,-200,14.3,1127,649,558,247,1641,12.1,36.9,0.5212
04/02/2005,4,12,1.5,1056,-200,7.0,857,309,735,169,1117,15.0,28.5,0.4821
04/02/2005,4,13,1.2,1019,-200,6.3,825,229,781,138,901,14.5,28.3,0.4665
04/02/2005,4,14,1.9,1084,-200,8.6,923,312,712,149,1046,12.9,31.8,0.4707
04/02/2005,4,15,1.5,998,-200,6.6,841,276,792,165,884,12.1,32.3,0.4548
04/02/2005,4,16,1.4,987,-200,6.1,816,236,816,156,821,11.3,33.5,0.4476
04/02/2005,4,17,1.9,1079,-200,8.8,932,312,719,184,1056,11.4,32.6,0.4373
04/02/2005,4,18,2.2,1096,-200,9.4,954,345,687,197,1139,9.1,37.8,0.4372
04/02/2005,4,19,3.0,1146,-200,11.8,1043,386,639,204,1248,8.1,41.0,0.4458
04/02/2005,4,20,2.6,1125,-200,11.3,1025,356,653,207,1200,7.7,41.9,0.4409
04/02/2005,4,21,2.8,1130,-200,9.7,968,467,680,208,1220,7.1,43.9,0.4433
04/02/2005,4,22,1.6,1017,-200,5.8,805,287,807,174,1032,6.3,45.8,0.4408
04/02/2005,4,23,1.3,1017,-200,5.3,776,239,843,157,971,6.0,46.1,0.4351
05/02/2005,5,0,1.6,1041,-200,5.3,778,266,828,166,1011,5.5,49.0,0.4471
05/02/2005,5,1,1.5,1034,-200,5.1,769,261,816,167,1049,4.9,52.0,0.4548
05/02/2005,5,2,1.3,1009,-200,4.8,751,223,828,154,1053,4.1,54.7,0.4536
05/02/2005,5,3,1.6,1105,-200,6.4,828,-200,735,-200,1157,2.1,64.2,0.4633
05/02/2005,5,4,2.0,1084,-200,7.0,859,272,703,164,1163,1.5,66.2,0.4571
05/02/2005,5,5,1.3,989,-200,4.4,731,226,815,149,1018,1.0,67.7,0.4523
05/02/2005,5,6,0.9,1047,-200,5.6,792,250,757,150,1121,0.8,69.9,0.4591
05/02/2005,5,7,1.4,1091,-200,7.3,868,402,705,205,1200,1.3,67.2,0.4598
05/02/2005,5,8,3.1,1263,-200,12.7,1074,708,614,283,1403,2.0,63.6,0.4564
05/02/2005,5,9,4.1,1165,-200,11.3,1024,759,646,310,1365,4.1,52.7,0.4345
05/02/2005,5,10,1.3,966,-200,4.9,760,302,877,200,940,7.5,39.2,0.4091
05/02/2005,5,11,0.9,927,-200,3.8,702,210,932,147,750,9.0,34.5,0.3980
05/02/2005,5,12,1.0,909,-200,3.4,678,180,960,128,652,9.2,34.5,0.4025
05/02/2005,5,13,1.0,941,-200,4.2,723,165,922,121,643,9.3,33.8,0.3981
05/02/2005,5,14,1.1,903,-200,3.7,696,180,932,129,629,9.3,33.1,0.3874
05/02/2005,5,15,0.8,891,-200,3.3,668,147,991,110,549,9.7,30.8,0.3716
05/02/2005,5,16,1.0,904,-200,3.4,674,177,968,126,578,9.6,31.1,0.3718
05/02/2005,5,17,0.9,900,-200,3.1,659,157,990,121,582,8.6,32.8,0.3669
05/02/2005,5,18,0.9,926,-200,4.3,725,195,933,142,694,7.2,35.0,0.3567
05/02/2005,5,19,1.6,999,-200,6.2,821,263,846,174,926,6.4,36.8,0.3566
05/02/2005,5,20,1.4,994,-200,5.2,774,239,854,168,915,6.0,40.2,0.3773
05/02/2005,5,21,1.4,1010,-200,5.8,801,267,826,180,986,5.5,42.6,0.3874
05/02/2005,5,22,1.1,938,-200,3.5,685,214,934,157,840,4.9,43.7,0.3809
05/02/2005,5,23,1.2,983,-200,4.9,760,236,869,162,939,4.2,43.2,0.3605
06/02/2005,6,0,1.8,963,-200,4.7,749,251,900,173,869,4.0,39.2,0.3228
06/02/2005,6,1,1.4,962,-200,4.9,756,255,902,176,908,3.7,40.1,0.3230
06/02/2005,6,2,1.4,980,-200,5.0,761,235,854,172,1051,3.1,47.1,0.3638
06/02/2005,6,3,0.9,914,-200,2.9,644,-200,972,-200,922,2.6,48.8,0.3658
06/02/2005,6,4,-200.0,898,-200,2.6,624,129,987,108,871,0.8,53.8,0.3542
06/02/2005,6,5,0.8,854,-200,1.8,572,95,1070,88,793,1.2,51.9,0.3515
06/02/2005,6,6,0.7,838,-200,1.3,531,95,1146,85,753,1.0,52.2,0.3489
06/02/2005,6,7,0.7,831,-200,1.5,543,100,1132,88,737,0.6,53.3,0.3467
06/02/2005,6,8,0.6,833,-200,1.3,526,110,1169,94,722,0.8,52.8,0.3468
06/02/2005,6,9,0.8,870,-200,2.0,582,149,1091,115,737,0.3,53.7,0.3424
06/02/2005,6,10,1.3,984,-200,4.3,727,197,891,137,913,4.1,42.9,0.3551
06/02/2005,6,11,2.0,1065,-200,6.7,844,351,780,212,1117,8.0,33.3,0.3591
06/02/2005,6,12,1.7,968,-200,4.6,743,249,886,173,774,10.7,25.2,0.3242
06/02/2005,6,13,1.2,911,-200,3.5,683,188,981,135,558,11.1,23.5,0.3105
06/02/2005,6,14,1.0,868,-200,2.1,590,127,1081,100,420,10.6,26.0,0.3320
06/02/2005,6,15,0.8,868,-200,1.9,576,96,1128,78,363,10.3,27.7,0.3481
06/02/2005,6,16,1.0,904,-200,2.7,633,138,1040,100,410,10.2,28.3,0.3516
06/02/2005,6,17,1.4,944,-200,3.7,693,217,928,150,568,9.2,29.9,0.3479
06/02/2005,6,18,1.1,925,-200,2.9,649,186,1003,142,570,6.9,36.4,0.3635
06/02/2005,6,19,1.6,985,-200,4.5,736,227,891,165,774,6.0,38.0,0.3584
06/02/2005,6,20,1.8,1002,-200,5.3,780,252,855,179,857,5.8,36.4,0.3385
06/02/2005,6,21,1.4,938,-200,3.7,692,193,937,149,737,5.8,35.4,0.3286
06/02/2005,6,22,1.1,896,-200,2.6,627,158,1033,126,610,5.4,36.6,0.3304
06/02/2005,6,23,1.0,907,-200,2.4,614,150,1052,120,627,5.1,37.9,0.3358
07/02/2005,7,0,1.1,902,-200,2.4,613,130,1049,110,566,4.8,38.0,0.3300
07/02/2005,7,1,1.0,885,-200,2.0,582,104,1072,92,517,4.5,38.1,0.3249
07/02/2005,7,2,0.8,863,-200,1.5,545,86,1119,78,484,4.3,38.1,0.3207
07/02/2005,7,3,0.6,861,-200,1.2,518,-200,1141,-200,482,3.9,39.9,0.3250
07/02/2005,7,4,0.6,852,-200,0.8,482,67,1187,65,496,3.8,41.0,0.3327
07/02/2005,7,5,0.6,879,-200,1.0,495,75,1147,73,623,3.3,44.6,0.3499
07/02/2005,7,6,0.6,900,-200,1.3,525,97,1090,85,696,3.6,44.5,0.3574
07/02/2005,7,7,0.8,963,-200,2.4,615,177,980,133,916,3.4,47.0,0.3713
07/02/2005,7,8,2.3,1183,-200,8.7,929,433,675,246,1309,2.9,49.5,0.3775
07/02/2005,7,9,2.8,1161,-200,10.5,996,471,639,281,1396,5.6,40.5,0.3704
07/02/2005,7,10,2.1,1102,-200,7.9,896,346,720,222,1226,7.5,33.8,0.3520
07/02/2005,7,11,1.7,1029,-200,6.5,835,262,771,182,1002,10.8,25.2,0.3251
07/02/2005,7,12,1.4,973,-200,5.7,797,221,845,154,769,12.9,20.6,0.3045
07/02/2005,7,13,1.6,981,-200,6.2,820,265,807,168,784,12.2,21.4,0.3033
07/02/2005,7,14,1.4,960,-200,5.4,784,219,842,149,643,12.0,21.9,0.3069
07/02/2005,7,15,1.3,973,-200,4.9,761,235,862,156,682,12.2,24.0,0.3392
07/02/2005,7,16,1.4,968,-200,5.0,765,227,843,156,692,12.0,24.3,0.3393
07/02/2005,7,17,1.7,1022,-200,6.9,854,285,771,187,926,10.5,27.8,0.3525
07/02/2005,7,18,1.9,1067,-200,7.5,879,291,740,194,996,8.7,33.9,0.3832
07/02/2005,7,19,2.3,1101,-200,8.2,908,295,707,204,1095,7.8,37.6,0.4004
07/02/2005,7,20,2.0,1081,-200,7.7,885,243,720,174,1058,7.2,39.4,0.4032
07/02/2005,7,21,1.6,988,-200,4.5,738,209,843,154,893,7.1,39.6,0.4019
07/02/2005,7,22,1.0,932,-200,2.7,630,147,980,117,681,7.1,39.6,0.4001
07/02/2005,7,23,0.9,923,-200,2.3,602,117,1028,98,599,7.2,39.3,0.4004
08/02/2005,8,0,0.9,915,-200,2.1,589,105,1045,90,550,6.9,39.6,0.3966
08/02/2005,8,1,0.9,879,-200,1.4,534,84,1129,74,470,7.0,39.8,0.4006
08/02/2005,8,2,0.5,852,-200,0.8,479,51,1275,49,375,7.1,40.5,0.4090
08/02/2005,8,3,0.4,844,-200,0.6,453,-200,1378,-200,337,6.9,40.9,0.4091
08/02/2005,8,4,0.5,878,-200,1.0,496,54,1182,54,451,6.0,42.9,0.4040
08/02/2005,8,5,0.6,910,-200,1.3,524,74,1102,69,600,6.4,42.7,0.4126
08/02/2005,8,6,0.6,918,-200,1.6,551,114,1062,92,712,6.1,43.6,0.4129
08/02/2005,8,7,1.0,991,-200,3.0,653,228,944,146,931,5.9,45.1,0.4211
08/02/2005,8,8,2.1,1223,-200,10.0,979,455,658,224,1332,6.0,46.4,0.4367
08/02/2005,8,9,2.9,1277,-200,15.1,1153,493,543,253,1520,6.6,43.7,0.4273
08/02/2005,8,10,2.2,1114,-200,8.6,922,410,689,225,1223,8.7,36.3,0.4074
08/02/2005,8,11,1.6,1088,-200,6.9,853,277,729,180,1122,10.5,33.4,0.4246
08/02/2005,8,12,1.8,1064,-200,7.6,881,340,727,194,1099,11.4,27.8,0.3748
08/02/2005,8,13,1.5,1047,-200,6.9,854,238,753,158,904,12.7,27.4,0.4011
08/02/2005,8,14,2.2,1075,-200,8.5,920,323,726,184,1022,13.3,23.3,0.3540
08/02/2005,8,15,1.6,973,-200,5.3,777,286,858,165,719,13.9,20.7,0.3271
08/02/2005,8,16,1.5,942,-200,4.4,733,271,912,156,609,13.6,20.0,0.3093
08/02/2005,8,17,1.8,-200,-200,-200.0,-200,276,-200,172,-200,-200,-200,-200
08/02/2005,8,18,1.8,-200,-200,-200.0,-200,295,-200,194,-200,-200,-200,-200
08/02/2005,8,19,2.3,-200,-200,-200.0,-200,340,-200,208,-200,-200,-200,-200
08/02/2005,8,20,1.9,-200,-200,-200.0,-200,275,-200,187,-200,-200,-200,-200
08/02/2005,8,21,1.9,-200,-200,-200.0,-200,293,-200,187,-200,-200,-200,-200
08/02/2005,8,22,1.1,-200,-200,-200.0,-200,157,-200,127,-200,-200,-200,-200
08/02/2005,8,23,0.9,-200,-200,-200.0,-200,133,-200,107,-200,-200,-200,-200
09/02/2005,9,0,0.8,-200,-200,-200.0,-200,120,-200,99,-200,-200,-200,-200
09/02/2005,9,1,0.9,-200,-200,-200.0,-200,122,-200,100,-200,-200,-200,-200
09/02/2005,9,2,0.7,-200,-200,-200.0,-200,80,-200,73,-200,-200,-200,-200
09/02/2005,9,3,0.8,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200
09/02/2005,9,4,-200.0,-200,-200,-200.0,-200,88,-200,83,-200,-200,-200,-200
09/02/2005,9,5,0.7,-200,-200,-200.0,-200,109,-200,92,-200,-200,-200,-200
09/02/2005,9,6,0.6,-200,-200,-200.0,-200,120,-200,100,-200,-200,-200,-200
09/02/2005,9,7,1.0,-200,-200,-200.0,-200,233,-200,149,-200,-200,-200,-200
09/02/2005,9,8,1.7,-200,-200,-200.0,-200,394,-200,231,-200,-200,-200,-200
09/02/2005,9,9,2.7,-200,-200,-200.0,-200,424,-200,245,-200,-200,-200,-200
09/02/2005,9,10,3.3,-200,-200,-200.0,-200,446,-200,203,-200,-200,-200,-200
09/02/2005,9,11,2.1,-200,-200,-200.0,-200,266,-200,165,-200,-200,-200,-200
09/02/2005,9,12,2.0,-200,-200,-200.0,-200,261,-200,168,-200,-200,-200,-200
09/02/2005,9,13,2.0,-200,-200,-200.0,-200,220,-200,151,-200,-200,-200,-200
09/02/2005,9,14,2.3,-200,-200,-200.0,-200,241,-200,152,-200,-200,-200,-200
09/02/2005,9,15,2.0,-200,-200,-200.0,-200,208,-200,144,-200,-200,-200,-200
09/02/2005,9,16,2.1,-200,-200,-200.0,-200,215,-200,148,-200,-200,-200,-200
09/02/2005,9,17,2.3,-200,-200,-200.0,-200,257,-200,176,-200,-200,-200,-200
09/02/2005,9,18,3.1,-200,-200,-200.0,-200,355,-200,209,-200,-200,-200,-200
09/02/2005,9,19,3.9,-200,-200,-200.0,-200,415,-200,240,-200,-200,-200,-200
09/02/2005,9,20,3.8,-200,-200,-200.0,-200,349,-200,223,-200,-200,-200,-200
09/02/2005,9,21,2.9,-200,-200,-200.0,-200,254,-200,187,-200,-200,-200,-200
09/02/2005,9,22,2.2,-200,-200,-200.0,-200,228,-200,157,-200,-200,-200,-200
09/02/2005,9,23,1.9,-200,-200,-200.0,-200,156,-200,123,-200,-200,-200,-200
